608,Applied statics and strength of materials​ ,"Spiegel, Leonard",52511,1999,Upper saddle river : Prentice hall,Civil Engineering,Reference Books,1
609,Applied statistics and probability for engineers 2011,"Montgomery, Douglas C.",6352,2011,Hoboken : John Wiley And​ Sons,Mathematics,Reference Books,1
610,Applied statistics and probability for engineers ,"Montgomery, Douglas C.",2450,2002,New Jersey : Jonh WileyAndSons,Computer Science And Engineering,Curriculum,2
611,Applied statistics and probability for engineers : Studen workbook with solutions ,"Montgomery, Douglas C.",2451,2003,"Hoboken, New Jersey : Jonh WileyAndSons",Mathematics,Curriculum,1
612,Applied system identification ,"Juang, Jer-Nan",52512,1994,New jersey : PTR prentice hall,Electronic And Telecommunication Engineering,Reference Books,1
613,Applied therapeutics : the clinical use of drugs ,Unknown,52252,1995,"WA : Applied Therapeutics, Inc.",Biotechnology,Reference Books,1
614,Applied typing and information processing ,"Drummond, Archie",8219,1994,Cheltenham : Stanley Thornes,Computer Science And Engineering,Reference Books,1
615,Applied typing: Solutions and resource material for students and tutors ,"Drummond, Archie",8227,1995,Cheltenham : Stanley Thornes Ltd,Computer Science And Engineering,Reference Books,1
616,"Applying AutoCAD : A step by step Approach Based on Autocad 9, 2.6X, and 2.5X ","Wohlers, Terry T.",52513,1988,BennettAnd McKnight Division : Glencoe,Computer Science And Engineering,Reference Books,1
617,"Applying AutoCAD : A step by step Approach for Auto Cad Release 10 on MS-DOS; UNIX, and Macintosh II","Wohlers, Terry T.",52514,1989,California : Glencoe,Civil Engineering,Reference Books,1
618,Applying lotus 1-2-3 release 5 for Windows : A project approach ,"Cram, Carol M.",5370,1996,Boston : Houghton Mifflin company,Computer Science And Engineering,Reference Books,1
619,Applying OMT : A practical step by step guide to using the object modeling technique ,"Derr, Kurt W., 1949-",2042,1995,New York : Sigs books,Computer Science And Engineering,Reference Books,1
620,Applying Sun Tzu's Art of War in corporate politics ,"Khoo, Kheng-Hor",2496,1995,Malaysia : Pelanduk Publications,Business Administration,Reference Books,1
621,Applying UML and patterns : An introduction to object-oriented analysis and design and iterative dev,"Larman, Craig",2195,2005,"Upper Saddle River, N.J. : Prentice Hall PTR",Computer Science And Engineering,Curriculum,2
622,Approaches to training and development ,"Laird, Dugan",2628,1985,Mass. : Addison-Wesley Pub. Co.,Business Administration,Reference Books,1
623,Approaching quantum computing ,"Marinescu, Dan C.",1308,2005,"Upper Saddle River, N.J. : Pearson/Prentice Hall",Computer Science And Engineering,Reference Books,1
624,Approximate solutions of operator equations - Series in approximations and decompositions ,"Chen, Mingjun, 1934-",6962,1997,Singapore : World Scientific,Mathematics,Reference Books,1
625,Aquaculture: Farming Aquatic Animals and Plants - 2nd ed,John S. Lucas (editor),54098,2011,New York: John Wiley And Sons,Aquatic Resources Management,Curriculum,12
626,Archaeological chemistry ,"Goffer, Zvi",3185,2007,Hoboken : John Wiley,Other Areas,Reference Books,1
627,Architects' dream houses ,Unknown,59408,1996,New York : Abbeville Press,Civil Engineering,Reference Books,1
628,Architectural detailing in contract interiors ,"Staebler, Wendy W.",57963,1988,New York : Whitney Library of Design,Civil Engineering,Reference Books,1
629,Architectural drafting ,"Bells, Herbert F.",57772,1971,New York : McGraw-Hill,Civil Engineering,Reference Books,1
630,Architectural drafting And design ,"Jefferis, Alan.",57928,1991,New York : Delmar Publishers,Civil Engineering,Reference Books,1
631,Architectural Drafting and Design 1995,"Jefferis, Alan.",57930,1995,New York : Delmar Publishers,Civil Engineering,Reference Books,1
632,Architectural drafting and design ,"Weidhaas, Ernest R.",57829,1977,Boston : Allyn and Bacon,Civil Engineering,Reference Books,1
633,Architectural drawing and light construction 1976,"Muller, Edward J.",57828,1976,New Jersey : Prentice-Hall,Civil Engineering,Reference Books,2
634,Architectural drawing and light construction ,"Muller, Edward J.",57942,1985,New Jersey : Prentice-Hall,Civil Engineering,Reference Books,1
635,Architectural drawing: options for design ,"Laseau, Paul",59132,1991,New York : Design Press,Civil Engineering,Reference Books,1
636,Architectural graphics 2003,"Ching, Frank, 1943-",3186,2003,New York : John Wiley And Sons,Civil Engineering,Reference Books,1
637,Architectural graphics ,"Frank, Ching.",57877,1985,New York : Van Nostrand Reinhold Co.,Civil Engineering,Reference Books,3
638,Architectural houses: architecture and interior design of houses.,Unknown,59134,1997,Singapore : Page One,Civil Engineering,Reference Books,1
639,Architectural illustration in watercolor ,"Hoffpauirm, Stephan",57872,1989,New York : Whitney Library of Design,Civil Engineering,Reference Books,1
640,Architectural illustration inside and out ,"Lorenz, Albert",57657,1988,New York : Whitney Library of Design,Civil Engineering,Reference Books,1
641,Architectural illustration: the value delineation process ,"Oles, Paul Stevenson.",57737,1979,New York : Van Nostrand Reinhold Co.,Civil Engineering,Reference Books,3
642,Architectural lighting design ,"Steffy, Gary R.",52515,1990,New York : Van Nostrand Reinhold,Electronic And Telecommunication Engineering,Reference Books,1
643,Architectural marker techniques ,"Azuchi, Minoru.",57904,1991,Tokyo : Graphic-sha Publishing,Civil Engineering,Reference Books,1
644,Architectural ornamentalism: detailing in the craft tradition ,"Kemp, Jim.",59224,1987,New York : Whitney Library of Design,Civil Engineering,Reference Books,1
645,Architectural plans for adding on or remodeling ,"Axelrod, Jerold L.",8179,1992,"Blue Ridge Summit, PA : Tab Books",Civil Engineering,Reference Books,1
646,Architectural presentation techniques ,"Atkin, William Wilson",57793,1976,New York : Van Nostrand Reinhold Company,Civil Engineering,Reference Books,1
647,Architectural rendering ,"Crowe, Philip",57902,1991,London : Rotovision,Civil Engineering,Reference Books,1
648,Architectural shadow projecttion ,"Center, R.A.",57869,1967,Sydney : Cassell Australia,Civil Engineering,Reference Books,2
649,Architecture design notebook 1998,"Fawcett, A. Peter.",58006,1998,Oxford : Architectural Press,Civil Engineering,Reference Books,1
650,Architecture design notebook ,"Fawcett, A. Peter.",57993,2003,Oxford : Architectural Press,Civil Engineering,Reference Books,1
651,"Architecture Form, Space and Order ","Ching, Francis D. K.",57735,1979,New York : Van Nostrand Reinhold,Civil Engineering,Reference Books,2
652,Architecture of truth: the Cistercian Abbey of Le Thoronet ,"Herve, Lucien.",59206,2000,London : Phaidon,Civil Engineering,Reference Books,1
653,Architecture today ,Unknown,59152,1969,London : Marshall Cavendish Books,Civil Engineering,Reference Books,1
654,Architecture: A book of projects for young adults ,"Wilson, Forrest",57992,1968,New York : Nostrand Reinhold Book Corp.,Civil Engineering,Reference Books,1
655,Architecture: Action and plan ,"Cook, Peter",57704,1967,London; New York : Studio Vista; Reinhold Publishing Corporation,Civil Engineering,Reference Books,1
656,"Architecture: design, engineering, drawing ","Spence, William P.",57948,1985,"Peoria, Illinois : Bennett And McKnight Pub. Co.",Civil Engineering,Reference Books,1
657,"Architecture: Form, space and order 3rd ed.",Francis D.K. Ching,53538,2007,USA: John Wiley And Son,Civil Engineering,Curriculum,25
658,Architecture; drafting and design ,"Hepler, Donald E.",57816,1977,New York : McGraw-Hill,Civil Engineering,Reference Books,1
659,"Arcs, sparks And engineers : a centenary history of A. Reyrolle And Co. Ltd (1901-2001) ","Wright, Alan",6213,2001,Hebburn : Reyrolle Heritage Trust Press,Other Areas,Reference Books,1
660,Are books different? : Makerting in the book trade ,"Baverstock, Alison",6599,1993,London : Kogan page,Social Sciences,Reference Books,1
661,Are you the V.I.P. in your life? : learn how to be the best that you can be .. stop sabotagin,"Henderson, Robyn",2756,1996,N.S.W. : Networking To Win,Social Sciences,Reference Books,1
662,Aromatic chemistry ,"Hepworth, J. D.",3187,2002,Cambridge : Royal Society of Chemistry,Chemical Applications,Reference Books,1
663,ARPACK users' guide : solution of large-scale eigenvalue problems with implicitly restarted Arnoldi,"Lehoucq, R. B. (Richard B.)",52194,1998,Philadelphia : SIAM,Mathematics,Reference Books,1
664,Arsenic in drinking water ,Unknown,52516,1999,Washington : National Academy Press,Food Technology,Reference Books,1
665,Art forms in nature ,"Haeckel, Ernst",8363,1974,New York : Dover Publications,Biotechnology,Reference Books,1
666,Artifical Intelligence in Engineering 1990,"Winstanley, Graham",52518,1990,Chichester : John WileyAndSons,Other Areas,Reference Books,1
667,Artifical Intelligence in Engineering ,"Winstanley, Graham",52517,1991,Chichester : John WileyAndSons,Other Areas,Reference Books,1
668,Artificial intelligence ,"Winston, Patrick Henry",1420,1992,"Reading, Mass : Addison-Wesley Pub. Co ",Computer Science And Engineering,Curriculum,1
669,Artificial intelligence : A modern approach ,"Russell, Stuart J.",1419,2003,"Upper Saddle River, N.J. : Prentice Hall/Pearson Education",Computer Science And Engineering,Curriculum,1
670,Artificial life and virtual reality ,Unknown,1418,1994,"Chichester, West Sussex, England ; New York : Wiley",Computer Science And Engineering,Curriculum,2
671,Artificial vision for mobile robots ,"Ayache, Nicholas",54073,1991,Cambridge : MIT Press,Electronic And Telecommunication Engineering,Reference Books,1
672,As level and a level : Chemistry ,"Ratcliff, Brian",7098,2004,Cambridge : Cambridge university press,Chemical Applications,Curriculum,1
673,"Asbestos removal, management and control ","Delaine, John, 1934-",6343,1988,Aldershot : Gower Technical,Food Technology,Reference Books,1
674,Ashes to dust ,Yrsa Sigurðardóttir.,57444,2012,New York : St. Martin's Griffin,Literature And Art,Reference Books,1
675,Ashgate handbook of autonomic nervous system agents : an international guide to 2000 drugs in curren,"Milne, G. W. A. (George William Anthony), 1937-",3188,2001,England : Ashgate,Biotechnology,Reference Books,1
676,Ashgate handbook of endocrine agents and steroids ,"Milne, G. W. A.",3189,2000,Hoboken : John Wiley,Biotechnology,Reference Books,1
677,Asia and Europe : Essays and speeches by Tommy Koh ,"Koh, Tommy, 1937-",6116,2000,Singapore : World Scientific,Social Sciences,Reference Books,1
678,"Asian and pacific coasts 2003 : Proceedings of the 2nd International Conference, Makuhari, Japan 29","Goda, Yoshimi",6886,2004,New Jersey : World Scientific,Natural Science,Reference Books,20
679,AsiaNANO 2002 : proceedings of the Asian Symposium on Nanotechnology and Nanoscience 2002 ,Unknown,52519,2003,"River Edge, NJ. : World Scientific",Electronic And Telecommunication Engineering,Reference Books,20
680,Asia-Pacific Conference on Science and Management of Coastal Environment : proceedings of the intern,"Wong, Yuk-Shan",8365,1997,Dordrecht : Kluwer Academic Publishers,Natural Science,Reference Books,1
681,Asia's best : the myth and reality of Asia's most successful companies ,"Hamlin, Michael Alan",2862,1998,Singapore : Prentice Hall,Business Administration,Reference Books,2
682,ASM Handbook ,"Mills, Kathleen",7897,1995,Ohio : ASM International,Industrial Systems Engineering,Reference Books,3
683,"ASP, ADO, and XML Complete ","Crossman, Donna",3190,2001,San Francisco : Sybex,Computer Science And Engineering,Reference Books,1
684,Aspects of teaching secondary design and technology : perspectives on practice ,"Owen-Jackson, Gwyneth",52520,2002,London : Routledge/Falmer [and] Open University,Natural Science,Reference Books,1
685,Asphalt Jesus : finding a new Christian faith along the highways of America ,"Elnes, Eric",3191,2007,San Francisco : Jossey-Bass,Social Sciences,Reference Books,1
686,Assembling and repairing personal computers ,"Beeson, Dan L.",55485,1997,New Jersey : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
687,Assembly automation : a management handbook ,"Riley, Frank J.",7916,1983,New York : Industrial Press,Industrial Systems Engineering,Reference Books,2
688,Assembly language for intel-based computers ,"Irvine, Kip R.",1389,2003,"Upper Saddle River, N.J. : Prentice Hall",Computer Science And Engineering,Reference Books,1
689,Assembly language for the PC ,"Socha, John",5303,1992,New York : Bradi Publishing,Computer Science And Engineering,Reference Books,1
690,Assembly language tutor for the IBM PC and compatibles ,"Haskell, Richard E.",5301,1993,Englewood Cliffs : Regents/Prentice Hall,Computer Science And Engineering,Reference Books,1
691,Assessing knowledge of retirement behavior ,"Hanushek, Eric A.",6047,1996,Washington : National Academy Press,Other Areas,Reference Books,2
692,Assessing needs in continuing education : an essential tool for quality improvement ,"Queeney, Donna S.",6566,1995,San Francisco : Jossey-Bass publishers,Social Sciences,Reference Books,1
693,"Assessing readiness in military women : The relationship of body composition, nutrition, and health",Unknown,6275,1998,Washington : National Academy Press,Social Sciences,Reference Books,1
694,Assessing the TMDL approach to water quality management ,Unknown,6404,2001,"Washington, D.C : National Academy Press",Biotechnology,Reference Books,1
695,Assessment in education ,"Lewis, D. G.",6505,1974,London : University of London Press,Social Sciences,Reference Books,1
696,Assessment in the learning organization : shifting the paradigm ,"Costa, Arthur L.",6585,1995,Alexandria : Association for Supervision and Curriculum Development,Social Sciences,Reference Books,1
697,Assessment of exposure-response functions for rocket-emission toxicants​ ,Unknown,52521,1998,Washington : National Academy Press,Biotechnology,Reference Books,1
698,"Assessment of performance measures for public health, substance abuse, and mental health ","Perrin, Edward B.",6115,1997,"Washington, D.C : National Academy Press",Social Sciences,Reference Books,1
699,Assessment of proposed partnerships to implement a national landslide Hazards Mitigation strategy: I,National Research Council,8366,2002,"Washington, D.C : National Academy Press",Natural Science,Reference Books,2
700,Assessment of the U.S. outer continental shelf environmental studies program ,Unknown,6170,1992,"Washington, D.C : National Academy Press",Biotechnology,Reference Books,4
701,"Assessment, treatment, and prevention of suicidal behavior ","Yufit, Robert I.",3192,2004,Hoboken : John Wiley,Social Sciences,Reference Books,1
702,Asset Pricing ,"Cochrane, John H.",7211,2005,"New Jersey : Princeton University Press, Princeton and Oxford",Business Administration,Curriculum,1
703,Assigning economic value to natural resources ,Unknown,6193,1994,Washington : National Academy Press,Business Administration,Reference Books,9
704,ASTM standards on ground water and vadose zone investigations ,ASTM Committee D-18 on Soil and Rock,52324,1994, PA : ASTM,Aquatic Resources Management,Reference Books,1
705,Astronomy : a beginner's guide to the universe ,"Chaisson, Eric",7005,1995,New Jersey : Prentice Hall,Natural Science,Reference Books,1
706,Astronomy and astrophysics in the new millennium panel reports ,Unknown,6998,2001,"Washington,DC : National Academy Press",Physics,Reference Books,6
707,Astronomy and cosmology ,"Hoyle, Fred",11490,1975,San Francisco : W. H. Freeman,Physics,Reference Books,1
708,"Astroparticle, particle and space physics, detectors and medical physics applications : proceedings","Barone, M.",7680,2004,New Jersey : World Scientific,Physics,Reference Books,20
709,Astrophysical concepts ,"Harwit, Martin 1931-",11629,1973,New York : John Wiley And Sons,Physics,Reference Books,1
710,Asymmetric passive components in microwave integrated circuits ,"Ahn, Hee-Ran",3193,2006,Hoboken : John Wiley And​ Sons,Electronic And Telecommunication Engineering,Reference Books,1
711,Asymptotic behavior and stability problems in ordinary differential equations ,"Cesari, Lamberto",52257,1963,Berlin : Springer,Mathematics,Reference Books,1
712,Asymptotic symmetry and its implication in elementery particle physics ,"Oneda, S",7661,1991,Singapore : World Scientific,Physics,Reference Books,20
713,At home in Scotland ,"Astaire, Lesley.",59300,1987,New York : Abbeville Press,Civil Engineering,Reference Books,1
714,At home with Kate : growing up in Katharine Hepburn's household ,"Considine-Meara, Eileen",3194,2007,Hoboken : John Wiley And​ Sons,Entertainment,Reference Books,1
715,At the edge of a dream : the story of Jewish immigrants on New York's Lower East Side 1880-1920 ,"Epstein, Lawrence J. (Lawrence Jeffrey)",3195,2007,San Francisco : Jossey-Bass,Social Sciences,Reference Books,1
716,Atlas of human anatomy ,"Netter, Frank H. (Frank Henry), 1906-1991.",60759,2000,Unknown,Biomedical Engineering,Curriculum,3
717,Atlas of stress strain curves ,"Boyer, Howard E.",52522,1987,Ohio : ASM international,Civil Engineering,Reference Books,1
718,ATM network performance ,"Kesidis, George.",55166,1999,Boston : Kluwer Academic Publishers,Electronic And Telecommunication Engineering,Reference Books,1
719,Atmospheric chemistry : fundamentals and experimental techniques ,"Finlayson-Pitts, Barbara J.",8367,1986,New York : Wiley,Natural Science,Reference Books,1
720,Atmospheric remote sensing by microwave radiometry ,"Janssen, Michael A.",8368,1993,New York : Wiley,Civil Engineering,Reference Books,1
721,Atomic physics ,"Born, Max",11476,1962,London ; Glasgow : Blackie And​ Son,Physics,Reference Books,1
722,Atomic spectra and atomic structure ,"Herzberg, Gerhard 1904-1999 1904-1999",11547,1944,New York : Dover Publications,Physics,Reference Books,1
723,Atomic structure and periodicity ,"Barrett, Jack",3196,2002,Hoboken : John Wiley,Biotechnology,Reference Books,1
724,"Atomic, molecular, and optical science : an investment in the future ",Unknown,7635,1994,Washington : National Academy Press,Physics,Reference Books,10
725,Audio on the web ,"Patterson, Jeff",5761,1998,Berkeley : Peachpit Press,Computer Science And Engineering,Reference Books,1
726,Audio signal processing and coding ,"Spanias, Andreas",3197,2006,Hoboken : John Wiley,Electronic And Telecommunication Engineering,Reference Books,1
727,Audio/video protocol handbook: Broadcast standards and reference data ,Unknown,55455,2002,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Reference Books,1
728,Auditing ,"Adams, R.",8241,1990,London : Longman,Business Administration,Reference Books,1
729,Auditing : A business risk approach ,"Rittenberg, Larry E.",1504,2008,"Mason, OH : Thomson/South-Western ",Business Administration,Reference Books,1
730,"Auditing and Assurance Services: A Systematic Approach, 9th ed.",William F. Messier,58596,2014,New York: McGraw-Hill,Finance,Curriculum,13
731,Australian business law 2006 ,"Latimer, Paul",2995,2006,North Ryde : CCH Australia,Social Sciences,Reference Books,7
732,Australian Tax Casebook ,"Barkoczy, Stephen",2509,1997,New South Wales : CCH Australia,Social Sciences,Reference Books,1
733,Authorware 4 authorized ,Unknown,5862,1997,"Berkeley, Calif : Macromedia Press",Computer Science And Engineering,Reference Books,1
734,Authorware models for instructional design for Windows ,"Allen, Michael W.",5826,1995,New Jersey : Prentice Hall,Computer Science And Engineering,Reference Books,1
735,Authorware with style! : an innovative approach to the development of interactive multimedia trainin,"Sims, Roderick",6469,1993,West Chatswood : Knowledgecraft,Computer Science And Engineering,Reference Books,1
736,Autocad,"Lockley, S R",52524,1996,London : DP Publications,Civil Engineering,Reference Books,1
737,AutoCAD ,"Lockley, S R",52523,1996,London : Aldine Place,Computer Science And Engineering,Reference Books,1
738,AutoCAD : professional tips and techniques ,"Allen, Lynn",3198,2007,Indianapolis : John Wiley,Computer Science And Engineering,Reference Books,1
739,AutoCAD 2000 : no experience required ,"Frey, David",3199,1999,San Francisco : Sybex,Biotechnology,Reference Books,1
740,AutoCAD 2000 companion ,"Leach, James A.",52525,2000,"Boston, Mass. : McGraw Hill",Computer Science And Engineering,Reference Books,1
741,AutoCAD 2000 for architecture ,"Jefferis, Alan",57885,2000,New York; United Kingdom : Autodesk Press,Civil Engineering,Reference Books,1
742,AutoCAD 2000i update ,"Leach, James A.",59348,2001,Boston : McGraw-Hill,Computer Science And Engineering,Reference Books,1
743,AutoCAD 2004 and AutoCAD LT 2004 : no experience required ,"Frey, David",3200,2003,San Francisco : SYBEX,Other Areas,Reference Books,1
744,AutoCAD 2004 for architecture ,"Jefferis, Alan.",57906,2004,Australia ; United States : Thomson/Delmar Learning,Civil Engineering,Reference Books,1
745,AutoCAD 2005 and AutoCAD LT 2005 : no experience required ,"Frey, David",3201,2004,San Francisco : Sybex,Computer Science And Engineering,Reference Books,1
746,AutoCAD 2005 and AutoCAD LT 2005 bible ,"Finkelstein, Ellen",3202,2004,Indianapolis : John Wiley,Electronic And Telecommunication Engineering,Reference Books,1
747,AutoCAD 2007 and AutoCAD LT 2007 : no experience required ,"Frey, David",3204,2006,Indianapolis : Wiley,Computer Science And Engineering,Reference Books,1
748,AutoCAD conventions for architects ,"Jules, Frederick",57908,1997,Albany : Autodesk Press,Civil Engineering,Reference Books,1
749,AutoCAD for architectural drawing ,"Kirkpatrick, Beverly L.",57739,1999,New Jersey : Prentice Hall,Civil Engineering,Reference Books,1
750,AutoCAD for architectural drawing using AutoCAD 2000 ,"Kirkpatrick, Beverly L.",57794,2000,New Jersey : Prentice Hall,Civil Engineering,Reference Books,1
751,AutoCAD for architecture ,"Saka, Tuna.",57940,2002,New Jersey : Prentice Hall,Civil Engineering,Reference Books,1
752,AutoCAD for architecture : release 13 ,"Jefferis, Alan",52527,1997,Albany : Autodesk Press,Civil Engineering,Reference Books,1
753,AutoCAD for Architecture: Release 12 ,"Jefferis, Alan",52528,1994,"Albany, NY : Delmar Publishers",Civil Engineering,Reference Books,1
754,AutoCAD for architecture: Release 14 ,"Jefferis, Alan.",57925,1998,New York : Autodesk Press,Civil Engineering,Reference Books,1
755,AutoCAD performance tuning toolkit ,"Peterson, Michael Todd",57256,1996,"Indianapolis, Indiana : New Riders Pub.",Electronic And Telecommunication Engineering,Reference Books,1
756,AutoCAD programming ,"Jump, Dennis N.",52529,1991,New York : McGraw-Hill,Computer Science And Engineering,Reference Books,1
757,AutoCAD VBA programming : tools and techniques ​ ,"Gibb, John",52530,1999,San francisco : Miller freeman books,Electronic And Telecommunication Engineering,Reference Books,1
758,"Automatic control of food and biological processes : proceedings of the ACoFoP III Symposium, Paris","Bimbenet, J. J.",7829,1994,New York : Elsevier,Food Technology,Reference Books,1
759,Automatic control systems 1991,"Kuo, Benjamin C.",8045,1991,New Jersey : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
760,Automatic control systems 1987,"Kuo, Benjamin C. (Benjamin Chung-i), 1930-",52369,1987,N.J. : Prentice-Hall,Electronic And Telecommunication Engineering,Reference Books,1
761,Automatic control systems ,"Kuo, Benjamin C., 1930-",1452,2003,Singapore : Jonh WileyAndSons,Electronic And Telecommunication Engineering,Reference Books,2
762,Automatic wealth : the six steps to financial independence 2005,"Masterson, Michael",3206,2005,"Hoboken, N.J. : John Wiley And Sons",Business Administration,Reference Books,1
763,Automatic wealth : the six steps to financial independence ,"Masterson, Michael",3205,2005,N.J. : John Wiley And Sons,Business Administration,Reference Books,1
764,Automatic wealth for grads-- and anyone else just starting out ,"Masterson, Michael",3207,2006,Hoboken : John Wiley,Business Administration,Reference Books,1
765,Automating Windows with Perl ,"McMahan, Scott",5060,1999,"Lawrence, Kan : RAndD Books",Computer Science And Engineering,Reference Books,1
766,Automation and environmental control in plant tissue culture ,"Christie, Jenny Aitken",8369,1995,Dordrecht ; Boston : Kluwer Academic Publishers,Biotechnology,Reference Books,1
767,"Automation, production systems, and computer-integrated manufacturing ","Groover, Mikell P.",107332,2015,Boston : Pearson,Industrial Systems Engineering,Reference Books,2
768,"Automation, production systems, and computer-integrated manufacturing 2008","Groover, Mikell P.",6349,2008,Upper Saddle River : Prentice Hall,Industrial Systems Engineering,Reference Books,1
769,Automotive fuel economy : how far should we go? ,Unknown,6175,1992,"Washington, D.C : National Academy Press",Business Administration,Reference Books,2
770,Autonomous mobile robots ,"Iyengar, S. S.",1708,1991,"Los Alamitos, Calif. : IEEE Computer Society Press",Electronic And Telecommunication Engineering,Reference Books,1
771,"Autonomous mobile robots: Control, planning and architecture ","Iyengar, S. S.",8118,1991,California : IEEE Computer Society Press,Electronic And Telecommunication Engineering,Reference Books,1
772,"Autonomous mobile robots: Perception, mapping and navigation ","Iyengar, S. S.",8110,1991,California : IEEE Computer Society Press,Electronic And Telecommunication Engineering,Reference Books,1
773,Autonomous mobile robots: vehicles with cognitive control ,"Meystel, A.",8128,1991,Singapore : World Scientific,Electronic And Telecommunication Engineering,Reference Books,2
774,Autonomous robot vehicles ,"Cox, I. J.",1710,1990,New York : Springer-Verlag,Electronic And Telecommunication Engineering,Reference Books,1
775,Autonomous rock excavation: Intelligent control techniques and experimentation ,"Shi, Xiaobo",7953,1998,Singapore : Word Scientific,Civil Engineering,Reference Books,1
776,Autonomous software-defined radio receivers for deep space applications ,"Hamkins, Jon, 1968",3208,2006,N.J. : John Wiley And Sons,Electronic And Telecommunication Engineering,Reference Books,1
777,Availability ,"Smethurst, Roy",1798,1993,New York : Prentice Hall,Civil Engineering,Reference Books,1
778,Avances in Fluid Modeling And Turbulence Measurements ,Unknown,52531,2002,New Jersey : World Scientific,Civil Engineering,Reference Books,15
779,Aviation fuels with improved fire safety : a proceedings ,Unknown,6614,1997,"Washington, D.C. : National Academy Press",Chemical Applications,Reference Books,1
780,Aviation weather services : a call for federal leadership and action ,Unknown,8015,1995,Washington : National Academy Press,Other Areas,Reference Books,3
781,Avid made easy : video editing with Avid Free DV and the Avid Xpress family ,"Fowler, Jaime",3209,2005,IN : Wiley,Other Areas,Reference Books,1
782,Avon : building the world's premier company for women 2005,"Klepacki, Laura Ann",3210,2005,N.J. : John Wiley And Sons,Business Administration,Reference Books,1
783,Avon : building the world's premier company for women ,"Klepacki, Laura Ann.",3211,2005,"Hoboken, N.J. : John Wiley And Sons",Business Administration,Reference Books,1
784,B2B integration : A practical guide to collaborative E-commerce ,"Samtani, Gunjan",6577,2002,London : Imperial College Press,Business Administration,Reference Books,1
785,Baby names for dummies ,"Rose, Margaret",3212,2007,New York : Wiley Pub,Social Sciences,Reference Books,1
786,Back on the quality track : how organizations derailed And recovered ,"Huddleston, Kathryn",2736,1995,New York : AMACOM,Business Administration,Reference Books,1
787,Back to the coast ,"Noort, Saskia",54823,2009,London : Bitter Lemon,Literature And Art,Reference Books,1
788,Bacterial and bacteriophage Genetics ,"Birge, Edward A.",8370,1994,New York : Springer,Biotechnology,Reference Books,1
789,Balancing the banks ,"Dewatripont, M. (Mathematicsias)",57417,2010,"Princeton, N.J. : Princeton University Press,",Business Administration,Reference Books,1
790,Bandwidth-efficient digital modulation with application to deep-space communications Lee ,"Simon, Marvin K.",3213,2003,Hoboken : Wiley-Interscience,Electronic And Telecommunication Engineering,Reference Books,1
791,Banking alliances ,"Johnson, Hazel J.",6144,2000,Singapore : World Scientific,Business Administration,Reference Books,1
792,Banned in the U.S.A. : a reference guide to book censorship in schools and public libraries ,"Foerstel, Herbert N.",5929,1994,"Westport, Connecticut : Greenwood Press",Other Areas,Reference Books,1
793,Bar Management And Operations ,"Shirke, Gajanan",58564,2010,Indian : Platinum Press,Hospitality Management,Curriculum,2
794,"Barns, sheds And outbuildings : placement, design and construction ",Unknown,59466,1994,"Chambersburg, Pennsylvania : Alan C. Hood And Company",Civil Engineering,Reference Books,1
795,"Baryons 2002 : Proceedings of the 9th International Conference on the Structure of Baryons, Newport","Carlson, Carl E.",7652,2002,New Jersey : World Scientific,Physics,Reference Books,20
796,Basic alarm electronics ,"Sanger, John.",55434,1988,Boston : Butterworths,Electronic And Telecommunication Engineering,Reference Books,3
797,"Basic applied fluid mechanics : hydrostatics, dynamics and pumping systems ","Iynkaran, Kannappa",52532,1993,Singapore : Prentice-Hall,Other Areas,Reference Books,3
798,Basic biomechanics ,"Hall, Susan J.",53547,2006,Boston : Mc Graw Hill,Biomedical Engineering,Reference Books,2
799,Basic cell culture : a practical approach ,"Davis, J.M.",8371,1994,Oxford ; New York : IRL Press,Biomedical Engineering,Reference Books,1
800,Basic cell culture protocols ,"Pollard, Jeffrey W .",8372,1997,New jersey : Humana press,Biomedical Engineering,Reference Books,1
801,Basic chemistry 1998,"Daub, G. William",7223,1998,Englewood Cliffs : Prentice Hall,Chemical Applications,Reference Books,1
802,Basic chemistry ,"Zumdahl, Steven S.",7222,1996,"Lexington, Mass. : D.C. Heath",Chemical Applications,Reference Books,1
803,Basic Circuit Analysis 1991,"Christopher, John",52533,1991,Boston : Houghton mifflin company,Electronic And Telecommunication Engineering,Reference Books,1
804,Basic circuit analysis ,"Cunningham, ​ David R.",52534,1991,Boston : Houghton Mifflin,Electronic And Telecommunication Engineering,Reference Books,1
805,Basic circuit analysis 1980,"Kirwin, Gerald J.",56008,1980,Boston : Houghton Mifflin Co.,Electronic And Telecommunication Engineering,Reference Books,1
806,Basic circuit theory 1991,"Huelsman, Lawrence P.",52536,1991,Englewood Cliffs : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
807,Basic circuit theory 1984,"Huelsman, Lawrence P.",57549,1984,"Englewood Cliffs, N.J. : Prentice-Hall,",Electronic And Telecommunication Engineering,Reference Books,1
808,Basic circuit theory 1991v2 ,"Huelsman, ​ Lawrence P.",52535,1991,Englewood Cliffs : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
